ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2065-12-12,53,27579,530,Self-Employed,Bachelor,30,21689,84,Married,3.0,Mortgage,377.0,0.3437506847308246,4,2,0.152933789060008,0,Home,0,31,26,1116,3864,45133,17928,2298.25,0.7089565288859581,1.0,27205,0.281689,0.264360384041048,569.0537250573078,0.4116409115880813,55.0,0
2067-11-17,33,118904,590,Unemployed,Bachelor,11,14605,48,Divorced,1.0,Rent,548.0,0.2969599701675417,2,2,0.4436066351397548,0,Debt Consolidation,0,21,7,13909,2500,18037,12779,9908.666666666666,0.8272602111238844,10.0,5258,0.214605,0.2570026470288132,489.9815584633855,0.1047549174254913,59.0,0
2067-12-04,36,15000,551,Employed,High School,13,36038,36,Married,1.0,Rent,323.0,0.5929215455934427,2,0,0.3470911194613342,0,Home,0,25,19,13473,69,82852,16943,1250.0,0.6756094812666537,6.0,65909,0.245538,0.2617322212806355,1455.3208478451131,1.4226566782760908,55.0,0
2061-09-09,50,143928,618,Employed,Master,-2,17121,36,Single,0.0,Rent,919.0,0.3880156502358082,3,2,0.3675684115517173,0,Home,0,31,8,246,2296,217621,3666,11994.0,0.8900928409774591,6.0,213955,0.193121,0.1795054393264679,618.5404817675161,0.1281924697154841,36.8,1
2033-06-13,18,30778,504,Employed,Bachelor,0,22786,60,Married,2.0,Rent,404.0,0.3056290181091731,2,0,0.1113191366612455,0,Home,0,18,13,27145,283,27428,40609,2564.833333333333,0.5521977903908768,7.0,10127,0.275786,0.2775136642249287,706.0469005606853,0.4327949446594393,51.0,0
2025-11-16,28,39858,543,Employed,Bachelor,4,30790,24,Married,4.0,Mortgage,374.0,0.1224563418919867,4,1,0.0624968129996518,0,Auto,0,12,15,1932,357,22124,66020,3321.5,0.6783565763823056,6.0,6525,0.23429,0.2357005538114686,1621.3013818804798,0.6007229811472166,50.0,0
2021-05-26,37,37773,570,Employed,High School,16,22092,36,Divorced,1.0,Other,431.0,0.0656468028020491,2,0,0.2730513282836979,0,Home,0,25,3,4384,524,78873,56819,3147.75,0.7528532776501249,4.0,22054,0.222092,0.2035854416992255,825.0593876338457,0.3990340362588661,55.0,0
2066-01-11,61,32818,586,Self-Employed,High School,38,20548,72,Single,1.0,Mortgage,225.0,0.6299501857865911,1,0,0.4215265113286362,0,Auto,0,22,25,1742,550,240040,17535,2734.833333333333,0.7692873269798254,6.0,222505,0.242548,0.2197882834729884,516.0334710416175,0.2709611083094463,58.0,0
2068-06-12,41,33528,600,Employed,Bachelor,15,10742,72,Married,3.0,,287.0,0.2365394151512827,1,4,0.01736218560813,0,Debt Consolidation,1,25,24,1296,368,23798,5743,2794.0,0.547424519268248,9.0,18055,0.225742,0.2045247835602412,260.1264344884042,0.1958219164239098,54.0,0
2026-08-14,31,57585,545,Employed,Associate,6,53449,36,Single,1.0,Mortgage,256.0,0.4927130860037139,1,0,0.2229476349253458,0,Home,0,25,13,10471,1255,171080,45571,4798.75,0.7254857157565988,5.0,125509,0.265949,0.2944510055863383,2252.7801701465232,0.5227986809370196,49.0,0
2055-11-09,53,60798,503,Employed,High School,33,30405,120,Married,3.0,Rent,352.0,0.1052540108240225,1,2,0.2203939727413253,0,Home,0,28,4,6441,1025,13886,34575,5066.5,0.8790530971296673,4.0,8894,0.333905,0.3638867854456523,948.3066348781496,0.2566479097756142,54.0,0
2072-10-02,60,41025,560,Employed,High School,36,14760,72,Married,3.0,Own,986.0,0.3647576953990187,4,1,0.5345170419512417,0,Debt Consolidation,0,17,13,3037,260,22085,11485,3418.75,0.8437868903906303,5.0,10600,0.2497599999999999,0.2648726816811994,411.16828420252216,0.4086781087246865,59.0,0
2027-06-30,41,53374,626,Employed,Master,14,"$31,381",120,Single,,Other,420.0,0.2137692967807573,3,0,0.1945786586363642,0,Debt Consolidation,0,26,3,836,5073,413142,12467,4447.833333333333,0.8743613977545276,5.0,400675,0.273381,0.2619061169989616,740.4019373566987,0.2608915061318317,44.0,0
2070-03-07,68,64686,696,,Doctorate,47,18969,24,Married,0.0,Rent,252.0,0.0528415781700552,5,2,0.2891544106315467,0,Debt Consolidation,0,23,10,7434,1182,88511,14765,5390.5,0.8655534454956535,8.0,73746,0.145969,0.1234115738264444,895.9617988113949,0.2129601704501243,34.4,1
2031-04-19,50,154884,950,Employed,Bachelor,26,12858,60,Married,0.0,Other,342.0,0.3055431964336256,5,2,0.3933187034797214,0,Debt Consolidation,0,26,15,3755,1816,34849,22038,12907.0,0.7565232563051395,7.0,12811,0.236858,0.2509504503470488,378.1161191470833,0.0557926798750355,41.6,1
2024-04-01,54,38315,614,Employed,Bachelor,33,15805,84,Divorced,3.0,Other,755.0,0.4208831754093986,2,2,0.3833958311310883,0,Debt Consolidation,0,21,5,8103,1696,29357,10550,1596.4583333333333,0.8437241508706471,2.0,18807,0.2338049999999999,0.2700224601221487,420.5031108575732,0.3681596588879258,55.0,0
2023-12-23,37,20115,535,Employed,High School,15,25893,36,Married,1.0,Mortgage,540.0,0.3251259084979998,1,2,0.1037983027088616,0,Auto,0,23,13,1367,1876,101604,14964,1676.25,0.943602236184674,3.0,86640,0.243393,0.2674151410823297,1053.4998686396514,0.950633776966235,50.0,0
2045-01-24,26,54652,572,Employed,Bachelor,5,27496,48,Married,1.0,Other,612.0,0.6659892482100519,2,0,0.2572237161134763,0,Other,0,23,14,3690,589,81473,14243,4554.333333333333,0.9423718035613522,3.0,67230,0.236496,0.2365762344260945,891.2236366759083,0.3300644741292341,52.0,0
2037-02-14,24,17469,548,Self-Employed,Bachelor,2,28340,24,Married,3.0,Own,522.0,0.6192145959231365,1,2,0.5722776660775911,0,Home,0,15,20,9856,3505,58742,29752,1455.75,0.5316728249019841,4.0,28990,0.22934,0.2605512222747168,1527.5932266835164,1.4079294018090442,65.0,0
2024-11-19,38,37766,561,Employed,Associate,14,19390,36,Married,2.0,Mortgage,171.0,0.186136822277179,3,0,0.2560963763282134,0,Debt Consolidation,0,24,10,679,619,95693,63432,3147.1666666666665,0.7052745386205251,2.0,32261,0.2238899999999999,0.2533061271898739,774.3375472857095,0.3003773385433595,52.0,0
2056-04-14,39,44889,571,Employed,High School,17,37303,24,Married,2.0,Mortgage,167.0,0.4880149870107503,2,3,0.5099285405541968,0,Debt Consolidation,0,22,21,1939,2639,27997,7542,3740.75,0.9234511261376598,9.0,20455,0.226803,0.2277681102384368,1949.5504464346088,0.5658091148658981,60.0,0
2046-10-06,49,92393,638,Employed,Bachelor,27,20005,36,Single,3.0,Other,575.0,0.2152534769379669,1,3,0.3943407020490943,0,Home,0,28,2,2486,275,34494,18726,7699.416666666667,0.9024138788911248,4.0,15768,0.186005,0.1898768894576658,733.1791668040578,0.1699062699733604,43.2,1
2059-10-20,57,55543,643,Employed,Bachelor,38,18324,60,Married,3.0,Rent,233.0,0.5072902606146219,2,0,0.132631658093927,0,Home,0,26,26,7870,2353,21673,21491,4628.583333333333,0.9156516678920672,4.0,7318,0.201824,0.2329110621442932,519.6315182628489,0.1626051567101918,48.0,0
2049-08-22,45,71201,562,Employed,Master,22,9033,60,Single,0.0,Own,857.0,0.1782641086354557,2,2,0.381989676495968,1,Debt Consolidation,0,28,25,24441,80,455796,22703,5933.416666666667,0.7768674709237179,8.0,433093,0.233033,0.2170484000910397,247.96809571373032,0.1862279623680111,47.2,1
2038-10-30,32,65290,536,Employed,Associate,6,8028,48,Married,0.0,Rent,720.0,0.2337544026597351,0,0,0.2664700521613807,0,Home,0,26,28,2095,5882,236960,40957,5440.833333333333,0.9659740586298092,3.0,196003,0.235028,0.2338621317154227,259.0109165254163,0.1799376780258078,38.400000000000006,1
2026-04-15,42,55762,561,Employed,High School,22,57805,48,Single,3.0,Rent,348.0,0.3444182294721534,4,0,0.1376358483823677,0,Other,0,28,19,715,982,82709,17086,4646.833333333333,0.6750429875591077,7.0,65623,0.2723049999999999,0.3267659999999999,2172.269945265175,0.5423628876866343,48.0,0
2029-07-07,32,87242,601,Employed,Associate,9,28308,24,Single,0.0,Own,311.0,0.1475728694815888,0,1,0.1423777595629358,0,Education,0,22,11,17531,323,103354,17309,7270.166666666667,0.6610839076855762,5.0,86045,0.202808,0.2136379445306933,1459.6882673775508,0.2435553885574678,34.4,1
2044-06-28,57,127311,545,Employed,Master,34,20471,48,Married,3.0,Mortgage,414.0,0.2983207764951767,3,0,0.3353827694114659,0,Home,0,19,25,2649,7130,51619,49551,5304.625,0.9423263109412652,5.0,2068,0.242971,0.2384748684756865,665.6673439502483,0.1017666040436645,41.6,1
2063-05-17,56,114865,537,Unemployed,Master,35,42398,60,Single,2.0,Mortgage,335.0,0.6452311440162297,2,2,0.2808832248072985,0,Education,0,23,14,181,2441,90066,25762,9572.083333333334,0.763262775824526,6.0,64304,0.278898,0.2647177313999156,1281.2845329179822,0.1688539972577877,54.0,0
2044-01-23,37,78005,560,Employed,Master,16,28686,48,Single,2.0,Rent,278.0,0.1835288847568392,1,2,0.3857616782259188,0,Other,0,19,15,3115,398,31274,20493,6500.416666666667,0.83777203617495,4.0,10781,0.2436859999999999,0.2237293486829564,909.601230264155,0.1826961702861337,42.400000000000006,1
2035-10-14,44,28304,566,Employed,Associate,17,16616,120,Divorced,3.0,Rent,353.0,0.1249950226119389,1,0,0.3598478653209379,0,Debt Consolidation,0,25,3,1581,2829,72859,6102,2358.6666666666665,0.7797572364641074,8.0,66757,0.288616,0.3113302617206403,451.9953447187666,0.3412925429842142,56.0,0
2022-08-21,23,79046,558,Employed,Master,5,12632,48,Widowed,0.0,Mortgage,143.0,0.3149372962209593,3,0,0.4364805075194218,0,Debt Consolidation,0,24,10,2989,2311,149952,20353,6587.166666666667,0.7639486769321272,9.0,129599,0.228632,0.2132690148700291,393.3831317413789,0.08142850467951,41.6,1
2031-05-11,31,18034,580,Employed,Bachelor,9,15442,60,Divorced,2.0,Rent,447.0,0.0072689497902843,2,0,0.3318168586995866,0,Education,0,27,20,2467,1533,157747,2802,1502.8333333333333,0.6649435111087464,3.0,154945,0.230442,0.2643896950504652,466.3622208204845,0.6077601558082408,51.0,0
2030-06-04,36,49859,579,Self-Employed,Bachelor,13,20937,24,Married,1.0,Mortgage,593.0,0.2325255209379687,4,0,0.5748261755520523,0,Home,0,26,11,1308,904,47672,11334,4154.916666666667,0.7235034870210005,4.0,36338,0.206437,0.2157393988455405,1081.7727965526,0.4030821628719228,62.0,0
2029-02-16,28,37319,553,Self-Employed,Doctorate,5,10028,120,Married,1.0,Own,494.0,0.3583835539452665,4,0,0.2335418583036519,0,Home,0,26,7,454,943,176608,14853,3109.9166666666665,0.6162496037564368,8.0,161755,0.288528,0.2416588592768764,222.25938605659329,0.2303146556091835,53.0,0
2067-06-28,37,58433,584,Employed,Associate,15,17713,12,Married,3.0,Mortgage,,0.4100916238678785,6,0,0.1746637339622657,0,Other,0,22,25,1303,755,30426,45118,4869.416666666667,0.7089373633223132,,4380,0.190713,0.1974180327930035,1638.646955226506,0.3765639871770758,51.0,0
2035-11-16,40,112359,587,Unemployed,Bachelor,17,16731,48,Married,2.0,Mortgage,311.0,0.5858974408367899,3,0,0.1102475697094667,1,Home,0,25,21,1303,137,100017,17807,9363.25,0.8736917840343571,3.0,82210,0.218231,0.2270751506693709,533.5756157706741,0.0902011177497849,50.400000000000006,1
2027-01-11,28,150195,570,Employed,High School,5,33595,36,Divorced,1.0,Mortgage,229.0,0.1586704472433435,2,1,0.3952330621177025,0,Auto,0,20,1,1437,741,27039,24707,12516.25,0.305259585349067,4.0,2332,0.233595,0.2263293204697574,1294.0345509230726,0.12168457412748,44.0,1
2068-05-03,25,36319,516,Employed,Bachelor,4,16129,72,Single,2.0,Rent,673.0,0.6012086731154477,3,0,0.1801442522981356,0,Debt Consolidation,0,21,10,4301,934,201489,20221,3026.583333333333,0.870481358670006,5.0,181268,0.273129,0.2536733230044557,438.11231610612185,0.3671177012933578,49.0,0
2045-06-14,42,87228,625,Employed,High School,17,23629,36,Single,4.0,Own,328.0,0.5858781745437638,5,1,0.0541981522459412,0,Home,0,30,21,3266,5851,493650,37168,7269.0,0.8443704624066671,4.0,456482,0.196129,0.2064610329879564,885.9364581243908,0.1670018514409672,32.800000000000004,1
2049-02-13,34,15000,614,Employed,Bachelor,11,13040,48,Single,0.0,Mortgage,716.0,0.5933063593733185,0,1,0.3711165504833708,0,Home,1,21,21,22161,3117,26252,23536,1250.0,0.777973364548171,8.0,2716,0.20104,0.192561436356892,391.662268465533,0.8861298147724265,60.0,0
2036-12-23,50,53674,472,Employed,Associate,27,22118,48,Married,2.0,Other,404.0,0.4574402020945362,4,1,0.0623214480714325,0,Other,0,27,8,3551,702,95837,20857,4472.833333333333,0.8568827540430581,5.0,74980,0.281118,0.3070075274011568,805.4203833619633,0.2703924544536192,50.0,0
2054-02-07,29,211703,482,Employed,Associate,7,12219,24,Single,1.0,,383.0,0.1333295348180839,3,1,0.4337298027733071,0,Auto,0,27,15,2682,2654,29815,82425,17641.916666666668,0.7378607340634858,3.0,2473,0.246219,0.2846724752268397,673.595297821698,0.0598911851691302,42.400000000000006,1
2047-04-26,29,26030,585,Employed,Bachelor,8,20642,24,Married,,Own,387.0,0.5981714445345354,5,1,0.5311386179686248,0,Debt Consolidation,0,24,22,878,2409,101046,168722,2169.1666666666665,0.7492734816581095,3.0,4009,0.203142,0.1881651928797704,1038.695485839723,0.6572549300836219,61.0,0
2033-05-04,37,27214,629,Employed,Bachelor,13,23166,36,Single,1.0,Mortgage,807.0,0.3183730445671384,4,2,0.3048461033631384,0,Home,0,20,25,7529,869,38484,76324,2267.833333333333,0.8841965543655212,8.0,1504,0.193666,0.1738686669418255,830.3982915559361,0.7220099764338661,53.0,0
2052-10-23,41,48245,532,Employed,High School,19,17152,96,Married,2.0,Mortgage,262.0,0.2406421002716283,4,1,0.2451909106846015,0,Auto,1,30,26,10315,1764,74689,12941,4020.4166666666665,0.9073801906276208,8.0,61748,0.286152,0.2857558038059591,456.0666775151983,0.1786050394897373,57.0,0
2062-01-22,31,36809,530,Employed,High School,8,18426,36,Divorced,0.0,Rent,323.0,0.2493224838513779,2,3,0.5767851359993161,0,Home,0,17,2,1897,980,66260,18919,3067.4166666666665,0.7835985670125084,7.0,47341,0.238426,0.2080152214381424,692.3244857005168,0.3310031195741857,63.0,0
2033-08-18,30,55464,594,Employed,High School,7,20493,72,Single,2.0,Mortgage,840.0,0.4425715944448561,5,1,0.4552743161895098,0,Debt Consolidation,0,21,10,1752,786,18457,27494,4622.0,0.8659165720887393,4.0,1086,0.238493,0.233537590677091,531.5047430822198,0.2967340422073171,57.0,0
2043-02-28,59,45006,650,Employed,Bachelor,36,14226,84,Married,4.0,Mortgage,278.0,0.3905048206593357,2,1,0.3067111375955951,0,Home,0,19,2,2345,643,104441,49599,3750.5,0.8488680642721437,2.0,54842,0.214226,0.2203373879355956,333.5539248902355,0.1630593053966766,51.0,0
2069-01-18,49,27855,506,Employed,High School,24,26503,48,Single,1.0,,498.0,0.2205708921301034,4,1,0.482700617866105,0,Home,0,18,7,2947,920,17679,53059,2321.25,0.7237196441509005,5.0,10577,0.268503,0.250211582410796,879.0761562623629,0.5932476709800163,59.0,0
2066-10-26,23,50758,442,Employed,Associate,0,18951,48,Single,0.0,Other,414.0,0.1332698467140107,2,1,0.3377915888930422,0,Home,0,28,15,895,824,37763,34697,4229.833333333333,0.8705007771769053,7.0,3066,0.2929509999999999,0.2534374436842174,631.9995059456198,0.247290950615616,53.0,0
2030-10-11,32,71276,503,Employed,Associate,7,31587,12,Married,1.0,Mortgage,472.0,0.1368112095375074,3,0,0.147792954757085,0,Auto,0,18,17,6165,2961,41493,58776,5939.666666666667,0.6364171171351185,6.0,3805,0.245087,0.2523615864213945,3005.7823231582884,0.5855180969456684,49.0,0
2056-01-09,32,60056,565,Employed,Master,11,19695,48,Widowed,1.0,Mortgage,543.0,0.2741035178695171,2,1,0.4346733522045107,0,Debt Consolidation,0,24,25,1822,188,60659,20972,5004.666666666667,0.6352855145450149,7.0,39687,0.2321949999999999,0.2236029431464319,624.3709831237344,0.2332564905668844,44.8,1
2020-12-25,37,15614,501,Employed,Associate,19,7597,72,Married,1.0,Mortgage,279.0,0.3976844872871528,-4,2,0.4587453577401705,0,Education,0,33,15,3347,305,183100,61191,1301.1666666666667,0.8361795007600031,,121909,0.272097,0.2938499707503584,225.54590343306427,0.3877642398614558,54.0,0
2033-07-09,19,97900,550,Employed,Bachelor,0,12992,24,Divorced,1.0,Other,349.0,0.1593208051000751,1,0,0.1697341121980512,0,Debt Consolidation,0,25,28,2630,3849,44081,34857,8158.333333333333,0.8748897315824069,10.0,9224,0.212992,0.1911406392381282,655.6289727642254,0.1231414471212533,38.400000000000006,1
2034-01-20,18,67197,426,,High School,0,19907,36,Single,2.0,Own,258.0,0.1131769350546185,1,1,0.2657070905097834,0,Debt Consolidation,0,19,28,5560,2371,36161,10749,5599.75,0.7862161489039061,,25412,0.291907,0.2804356932153585,823.8935917482614,0.1932039094152884,54.0,0
2063-07-26,42,39490,578,Unemployed,High School,17,30148,60,Married,0.0,Mortgage,,0.2571100991856915,4,1,0.0734357695164162,0,Auto,0,33,28,6138,2604,376847,44670,3290.833333333333,0.8035506821283027,,332177,0.246148,0.2341871267638003,857.154588337022,0.6925767298061347,48.0,0
2071-08-26,28,27539,549,Employed,High School,7,39380,72,Single,0.0,Mortgage,349.0,0.5534883380037937,4,1,0.5937672552877734,0,Auto,1,15,17,2485,1270,24119,27912,2294.9166666666665,0.8630066505323875,,9615,0.27988,0.2975598983916517,1178.526632850127,0.6656131157341053,67.0,0
2071-09-20,60,61595,560,Employed,Associate,34,19719,36,Single,2.0,,170.0,0.1519797334981088,5,2,0.2754455355647807,0,Debt Consolidation,0,18,26,1693,515,32347,76035,5132.916666666667,0.905114141097169,5.0,2373,0.2247189999999999,0.2180768138500733,751.1170746226935,0.1794529571470463,40.8,1
2045-10-07,49,59289,607,Employed,Bachelor,28,6757,96,Married,2.0,Rent,627.0,0.4296273341988378,2,0,0.3333607959507014,0,Debt Consolidation,0,26,4,1704,307,66632,4226,4940.75,0.857237323761357,5.0,62406,0.238257,0.2425718602115419,160.0195049981343,0.1592915053378807,53.0,0
2031-03-10,55,62411,637,Unemployed,Bachelor,33,26906,60,Single,2.0,Rent,516.0,0.4293624687709275,3,3,0.1485460229787235,0,Auto,0,22,9,1675,1029,60460,87844,2600.4583333333335,0.339281560290929,11.0,7003,0.2134059999999999,0.2127829536303161,732.116110589967,0.2399800247885725,52.0,0
2059-03-18,51,115788,620,Employed,Bachelor,25,15040,60,Single,4.0,Rent,704.0,0.0801990184688675,6,1,0.1578553842983966,0,Auto,0,22,7,1710,295,28551,7509,9649.0,0.7154227802976999,7.0,21042,0.21004,0.237875233482527,430.8173208798145,0.1176098373800201,36.8,1
2047-08-12,35,161465,625,Employed,Associate,11,"$41,877",72,Single,3.0,Own,560.0,0.6395810194776481,3,1,0.1952465193245109,0,Home,0,22,8,1321,166,17351,20356,13455.416666666666,0.8870617393263001,10.0,9130,0.244377,0.2504998556639283,1129.3329653759206,0.1255504015391016,38.400000000000006,1
2052-02-23,27,31393,613,Unemployed,Bachelor,5,18994,24,Single,2.0,Rent,988.0,0.1724996699190851,2,1,0.2624930547567591,0,Auto,0,29,11,4734,366,37817,146379,1308.0416666666665,0.7592312112023133,5.0,1825,0.187494,0.181304661885396,949.4561761253434,0.7405942125156602,52.0,0
2069-03-16,26,32620,490,Employed,Associate,4,18777,24,Married,2.0,Mortgage,440.0,0.2730380345894523,2,0,0.0739580608534535,0,Education,0,11,29,737,249,79568,12453,2718.333333333333,0.8442934444087977,6.0,67115,0.2487769999999999,0.2563165302112952,1008.1177249606076,0.532722645601695,49.0,0
2063-11-21,32,28441,637,Employed,Master,5,24656,60,Married,2.0,Own,827.0,0.2238064722475232,1,1,0.38938523578682,0,Education,0,20,28,2838,306,45283,48935,2370.083333333333,0.8603823000360765,5.0,9457,0.211156,0.2377429788112227,706.0765624085625,0.6468450036532734,53.0,0
2037-07-04,56,26871,628,Employed,High School,35,25993,60,Divorced,3.0,Rent,141.0,0.1333358950142536,1,3,0.3275271537059313,0,Auto,0,25,5,1769,622,20542,21362,2239.25,0.9478766372029356,6.0,3195,0.216993,0.2568534882604742,773.4080498287096,0.4083546052601137,54.0,0
2064-09-05,44,10000000,596,Employed,Bachelor,18,18600,48,Married,1.0,,593.0,0.0615905984618798,2,0,0.372391103891272,1,Debt Consolidation,0,27,11,1245,209,68607,16678,6535.25,0.6888608027107083,3.0,51929,0.2156,0.200677423313964,566.6762819121043,0.1774494138574812,63.0,0
2052-12-28,53,104453,613,Employed,Bachelor,35,14703,24,Married,0.0,,254.0,0.3519417426150804,2,0,0.4660904832228766,0,Debt Consolidation,0,27,17,761,576,107381,54990,8704.416666666666,0.6908716218593333,4.0,52391,0.1832029999999999,0.1852316840137422,737.7561292236788,0.1139371157428139,40.0,1
2050-03-03,20,35795,572,Employed,High School,0,31686,36,Divorced,0.0,Own,777.0,0.1834007267535801,2,2,0.4781359290790574,0,Debt Consolidation,0,24,14,20676,756,21432,44197,2982.9166666666665,0.8072890552533039,6.0,5954,0.230686,0.2370910738977714,1238.2977662961537,0.6756131637254881,56.0,0
2051-04-13,28,30327,423,Employed,High School,3,17243,96,Widowed,3.0,Own,307.0,0.280288760289652,3,2,0.3887364187288709,0,Auto,0,32,6,445,878,396707,21798,2527.25,0.6956829178924394,3.0,374909,0.340743,0.3758049550055547,569.5018250759271,0.3468203878033147,51.0,0
2034-05-08,40,40357,535,Employed,High School,20,41079,60,Married,0.0,Mortgage,363.0,0.336624580505132,2,2,0.2947301618778733,0,Debt Consolidation,0,29,16,2648,248,50675,12230,3363.083333333333,0.9314459455547148,5.0,38445,0.278579,0.3223761770524265,1386.0538554748478,0.5200744918031115,53.0,0
